CVE,Associated CPE,Priority Tier,Priority Rationale,CVSS V3 Base,EPSS Score,EPSS Percentile,CISA KEV,VulnCheck KEV,Max Exploit Maturity,NVD Published,First Exploit Published,Weaponized Exploit Published,CISA KEV Date Added,VulnCheck KEV Date Added,Ransomware Associated,Botnet Associated,APT Associated,Threat Actors,Description
CVE-2026-21265,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.4,0.01,0.59899,False,False,unproven,,,,,,False,False,False,None,"Windows Secure Boot stores Microsoft certificates in the UEFI KEK and DB. These original certificates are approaching expiration, and devices containing affected certificate versions must update them to maintain Secure Boot functionality and avoid compromising security by losing security fixes related to Windows boot manager or Secure Boot.
The operating system’s certificate update protection mechanism relies on firmware components that might contain defects, which can cause certificate trust updates to fail or behave unpredictably. This leads to potential disruption of the Secure Boot trust chain and requires careful validation and deployment to restore intended security guarantees.



Certificate Authority (CA)
Location
Purpose
Expiration Date




Microsoft Corporation KEK CA 2011
KEK
Signs updates to the DB and DBX
06/24/2026


Microsoft Corporation UEFI CA 2011
DB
Signs 3rd party boot loaders, Option ROMs, etc.
06/27/2026


Microsoft Windows Production PCA 2011
DB
Signs the Windows Boot Manager
10/19/2026



For more information see this CVE and Windows Secure Boot certificate expiration and CA updates."
CVE-2026-55000,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.4,0.00247,0.16284,False,False,unproven,,,,,,False,False,False,None,Use after free in Windows USB Print Driver allows an unauthorized attacker to elevate privileges with a physical attack.
CVE-2025-48813,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.3,0.00234,0.14567,False,False,unproven,,,,,,False,False,False,None,Use of a key past its expiration date in Virtual Secure Mode allows an authorized attacker to perform spoofing locally.
CVE-2025-60723,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.3,0.00802,0.53614,False,False,unproven,,,,,,False,False,False,None,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows DirectX allows an authorized attacker to deny service over a network.
CVE-2026-50374,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.3,0.00323,0.2511,False,False,unproven,,,,,,False,False,False,None,Use after free in Windows Cloud Files Mini Filter Driver allows an authorized attacker to elevate privileges with a physical attack.
CVE-2026-50375,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.3,0.01813,0.76814,False,False,unproven,,,,,,False,False,False,None,Heap-based buffer overflow in Windows DirectX allows an authorized attacker to elevate privileges locally.
CVE-2026-58543,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.3,0.00171,0.06856,False,False,unproven,,,,,,False,False,False,None,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows USB Print Driver allows an authorized attacker to elevate privileges with a physical attack.
CVE-2026-50294,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00374,0.30482,False,False,unproven,,,,,,False,False,False,None,Exposure of sensitive system information to an unauthorized control sphere in Windows Kernel allows an unauthorized attacker to disclose information locally.
CVE-2026-20821,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00719,0.5081,False,False,unproven,,,,,,False,False,False,None,Exposure of sensitive information to an unauthorized actor in Windows Remote Procedure Call allows an unauthorized attacker to disclose information locally.
CVE-2026-20818,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00719,0.5081,False,False,unproven,,,,,,False,False,False,None,Insertion of sensitive information into log file in Windows Kernel allows an unauthorized attacker to disclose information locally.
CVE-2026-25168,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.0046,0.37993,False,False,unproven,,,,,,False,False,False,None,Null pointer dereference in Microsoft Graphics Component allows an unauthorized attacker to deny service locally.
CVE-2026-40380,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00462,0.38143,False,False,unproven,,,,,,False,False,False,None,Heap-based buffer overflow in Volume Manager Extension Driver allows an authorized attacker to execute code with a physical attack.
CVE-2025-59258,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00555,0.43667,False,False,unproven,,,,,,False,False,False,None,Insertion of sensitive information into log file in Active Directory Federation Services allows an unauthorized attacker to disclose information locally.
CVE-2026-32072,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00287,0.21179,False,False,unproven,,,,,,False,False,False,None,Improper authentication in Windows Active Directory allows an unauthorized attacker to perform spoofing locally.
CVE-2026-57095,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00456,0.37759,False,False,unproven,,,,,,False,False,False,None,Exposure of sensitive information to an unauthorized actor in Windows Win32K allows an unauthorized attacker to elevate privileges locally.
CVE-2026-50420,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.0038,0.31132,False,False,unproven,,,,,,False,False,False,None,Out-of-bounds read in Windows HTTP.sys allows an unauthorized attacker to disclose information locally.
CVE-2026-20851,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00588,0.45292,False,False,unproven,,,,,,False,False,False,None,Out-of-bounds read in Capability Access Management Service (camsvc) allows an unauthorized attacker to disclose information locally.
CVE-2026-25169,cpe:2.3:o:microsoft:windows_server_2025:10.0.26100.4946:*:*:*:*:*:x64:*,All Other Vulnerabilities,No confirmed exploitation or public exploit code identified.,6.2,0.00454,0.37611,False,False,unproven,,,,,,False,False,False,None,Divide by zero in Microsoft Graphics Component allows an unauthorized attacker to deny service locally.
